Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,City,State,Postal Code,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
2703,CA-2014-143413,5/24/2014,5/30/2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,East,Baltimore,Maryland,21215,OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,116.28,3,0,56.98
2704,CA-2017-156818,7/11/2017,7/13/2017,Second Class,JD-16015,Joy Daniels,Consumer,United States,East,New York City,New York,10009,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,132.6,6,0,17.24
2705,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,West,Carlsbad,New Mexico,88220,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,16.68,2,0,4.34
2706,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,West,Carlsbad,New Mexico,88220,OFF-PA-10001246,Xerox 215,Office Supplies,Paper,19.44,3,0,9.33
2707,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,West,Carlsbad,New Mexico,88220,OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,192.16,4,0,92.24
2708,CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,West,Los Angeles,California,90049,FUR-FU-10001876,"Computer Room Manger  14""",Furniture,Furnishings,227.36,7,0,81.85
2709,CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,West,Los Angeles,California,90049,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,1919.98,3,0.2,216
2710,US-2015-120572,12/11/2015,12/15/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,South,Jacksonville,Florida,32216,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,12.83,2,0.7,-8.98
2711,CA-2017-132430,10/9/2017,10/11/2017,First Class,CP-12085,Cathy Prescott,Corporate,United States,East,Lakewood,Ohio,44107,FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,45.89,4,0.2,9.18
2712,CA-2017-146031,7/29/2017,8/1/2017,Second Class,GM-14440,Gary McGarr,Consumer,United States,East,Troy,New York,12180,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,60.12,9,0,22.24
2713,CA-2014-110100,4/25/2014,4/29/2014,Standard Class,LC-16885,Lena Creighton,Consumer,United States,South,Wilmington,North Carolina,28403,TEC-PH-10004531,AT&T CL2909,Technology,Phones,302.38,3,0.2,37.8
2714,CA-2015-103723,12/1/2015,12/6/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,West,Seattle,Washington,98105,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,13.9,5,0,5.56
2715,CA-2014-127187,12/4/2014,12/8/2014,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,East,New York City,New York,10024,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,129.98,2,0,62.39
2716,CA-2017-128475,8/26/2017,9/1/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,South,Columbus,Georgia,31907,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,71.98,2,0,15.12
2717,CA-2014-100006,9/7/2014,9/13/2014,Standard Class,DK-13375,Dennis Kane,Consumer,United States,East,New York City,New York,10024,TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,377.97,3,0,109.61
2718,CA-2017-144827,12/21/2017,12/27/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,West,Costa Mesa,California,92627,OFF-ST-10004340,Fellowes Mobile File Cart  Black,Office Supplies,Storage,124.36,2,0,33.58
2719,CA-2014-110030,12/6/2014,12/8/2014,Second Class,LF-17185,Luke Foster,Consumer,United States,Central,Houston,Texas,77095,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,23.98,3,0.6,-14.39
2720,CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,Odella Nelson,Corporate,United States,South,Cary,North Carolina,27511,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,8.38,3,0.2,2.72
2721,CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,Odella Nelson,Corporate,United States,South,Cary,North Carolina,27511,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,58.24,5,0.2,5.1
2722,CA-2016-164735,4/14/2016,4/19/2016,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,South,Alexandria,Virginia,22304,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,81.2,5,0,12.18
2723,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,West,Vallejo,California,94591,OFF-LA-10004689,Avery 512,Office Supplies,Labels,14.45,5,0,6.79
2724,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,West,Vallejo,California,94591,OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,95.65,2,0.2,31.09
2725,CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,East,Philadelphia,Pennsylvania,19120,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,359.97,5,0.4,-71.99
2726,CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,East,Philadelphia,Pennsylvania,19120,FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,350.35,4,0.4,-140.14
2727,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,East,Toledo,Ohio,43615,OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,Binders,1.64,1,0.7,-1.31
2728,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,East,Toledo,Ohio,43615,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,629.96,7,0.4,94.49
2729,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,West,Seattle,Washington,98105,OFF-AR-10001547,Newell 311,Office Supplies,Art,6.63,3,0,1.79
2730,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,West,Seattle,Washington,98105,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,799.96,4,0,343.98
2731,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,West,Seattle,Washington,98105,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39"" x 49""",Furniture,Furnishings,107.53,1,0,21.51
2732,CA-2014-107594,7/2/2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,East,Plainfield,New Jersey,7060,TEC-PH-10002923,Logitech B530 USB Headset - headset - Full size  Binaural,Technology,Phones,73.98,2,0,19.97
2733,CA-2014-107594,7/2/2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,East,Plainfield,New Jersey,7060,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,5.58,1,0,2.18
2734,CA-2015-129770,2/21/2015,2/23/2015,Second Class,JE-15715,Joe Elijah,Consumer,United States,West,Las Cruces,New Mexico,88001,OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,49.12,4,0,23.09
2735,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,East,Newark,Delaware,19711,TEC-PH-10003691,BlackBerry Q10,Technology,Phones,377.97,3,0,94.49
2736,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,East,Newark,Delaware,19711,OFF-PA-10001560,Adams Telephone Message Books  5 1/4” x 11”,Office Supplies,Paper,42.28,7,0,19.87
2737,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,East,Newark,Delaware,19711,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,299.97,3,0,56.99
2738,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,East,Newark,Delaware,19711,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,89.98,2,0,43.19
2739,CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,South,Hoover,Alabama,35244,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,477.24,4,0,9.54
2740,CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,South,Hoover,Alabama,35244,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,25.98,2,0,1.56
2741,CA-2016-165015,2/25/2016,2/27/2016,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,East,Newark,Ohio,43055,OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,46.72,5,0.2,17.52
2742,CA-2014-149244,11/4/2014,11/8/2014,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,West,San Diego,California,92037,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,35.34,2,0,13.43
2743,CA-2015-140144,6/20/2015,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,West,San Francisco,California,94122,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,257.64,6,0,100.48
2744,CA-2015-140144,6/20/2015,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,West,San Francisco,California,94122,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Technology,Phones,125.98,3,0.2,47.24
2745,CA-2017-163321,8/7/2017,8/11/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,South,Jacksonville,North Carolina,28540,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,79.99,1,0.2,22
2746,CA-2014-155887,5/12/2014,5/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,East,Franklin,Massachusetts,2038,FUR-TA-10002228,Bevis Traditional Conference Table Top  Plinth Base,Furniture,Tables,700.06,3,0.3,-130.01
2747,US-2015-165449,11/22/2015,11/26/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Central,Frisco,Texas,75034,TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,27.17,4,0.2,-1.36
2748,CA-2015-110247,12/4/2015,12/8/2015,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,South,Tallahassee,Florida,32303,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,8.23,3,0.7,-6.03
2749,US-2014-141257,6/8/2014,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,West,Seattle,Washington,98115,FUR-CH-10002758,Hon Deluxe Fabric Upholstered Stacking Chairs  Squared Back,Furniture,Chairs,585.55,3,0.2,73.19
2750,CA-2014-154669,8/8/2014,8/11/2014,Second Class,TM-21010,Tamara Manning,Consumer,United States,West,Vacaville,California,95687,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,423.28,11,0,110.05
2751,CA-2014-158029,5/26/2014,5/30/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,West,Los Angeles,California,90008,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,225.3,2,0.2,22.53
2752,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,West,San Francisco,California,94122,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,5.56,2,0,2.22
2753,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,West,San Francisco,California,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,323.37,3,0,129.35
2754,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,West,San Francisco,California,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,783.96,5,0.2,68.6
2755,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,West,San Francisco,California,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,1447.65,5,0,419.82
2756,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,West,San Francisco,California,94122,OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,11.96,2,0,5.86
2757,CA-2016-127775,6/11/2016,6/13/2016,Second Class,ES-14020,Erica Smith,Consumer,United States,East,New York City,New York,10035,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,239.97,3,0,71.99
2758,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,South,Columbus,Georgia,31907,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,76.92,4,0,31.54
2759,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,South,Columbus,Georgia,31907,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,481.32,4,0,125.14
2760,CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,Dean percer,Home Office,United States,West,Murray,Utah,84107,OFF-PA-10002893,"Wirebound Service Call Books  5 1/2"" x 4""",Office Supplies,Paper,48.4,5,0,23.23
2761,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,West,San Francisco,California,94110,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,0.99,1,0,0.44
2762,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,West,San Francisco,California,94110,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,101.84,5,0.2,36.92
2763,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,East,Philadelphia,Pennsylvania,19140,OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,10.33,3,0.7,-7.58
2764,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,East,Philadelphia,Pennsylvania,19140,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,31.16,5,0.7,-23.89
2765,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,East,Philadelphia,Pennsylvania,19140,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,8.93,2,0.2,0.67
2766,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,East,Philadelphia,Pennsylvania,19134,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,34.38,1,0.2,3.87
2767,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,East,Philadelphia,Pennsylvania,19134,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,1924.16,8,0.2,312.68
2768,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Central,Dallas,Texas,75220,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,32.19,2,0.8,-80.48
2769,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Central,Dallas,Texas,75220,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,50.12,7,0.2,-0.63
2770,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Central,Dallas,Texas,75220,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,47.98,3,0.2,1.8
2771,CA-2016-163986,9/3/2016,9/10/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Central,Waukesha,Wisconsin,53186,OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,54.5,5,0,14.17
2772,CA-2017-158967,12/10/2017,12/12/2017,First Class,BT-11680,Brian Thompson,Consumer,United States,South,Fort Lauderdale,Florida,33311,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,19.1,3,0.2,5.73
2773,CA-2016-131576,11/22/2016,11/26/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Central,Detroit,Michigan,48205,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,49.44,3,0,24.23
2774,CA-2017-143455,11/11/2017,11/18/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,East,Springfield,Ohio,45503,OFF-PA-10004451,Xerox 222,Office Supplies,Paper,10.37,2,0.2,3.63
2775,CA-2016-144729,10/21/2016,10/25/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,West,San Diego,California,92037,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf  Black",Office Supplies,Storage,154.44,3,0,1.54
2776,CA-2015-127019,12/21/2015,12/25/2015,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,West,Colorado Springs,Colorado,80906,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,60.98,7,0.2,4.57
2777,CA-2015-138534,7/17/2015,7/19/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,West,Bakersfield,California,93309,FUR-BO-10003159,Sauder Camden County Collection Libraries  Planked Cherry Finish,Furniture,Bookcases,195.47,2,0.15,-13.8
2778,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,South,Pompano Beach,Florida,33068,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,23.68,8,0.2,6.22
2779,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,South,Pompano Beach,Florida,33068,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,2.38,3,0.2,0.74
2780,CA-2017-167668,5/6/2017,5/8/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,East,New York City,New York,10035,OFF-LA-10004544,Avery 505,Office Supplies,Labels,59.2,4,0,29.6
2781,CA-2017-146724,11/20/2017,11/27/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Central,Lakeville,Minnesota,55044,OFF-AR-10001026,Sanford Uni-Blazer View Highlighters  Chisel Tip  Yellow,Office Supplies,Art,22,10,0,9.68
2782,CA-2016-139878,11/11/2016,11/16/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Central,Detroit,Michigan,48234,TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,257.98,2,0,74.81
2783,US-2016-106677,11/5/2016,11/10/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,East,Philadelphia,Pennsylvania,19134,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,23.99,2,0.4,-15.99
2784,CA-2016-116974,10/9/2016,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,East,Troy,Ohio,45373,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,23.98,4,0.4,-15.58
2785,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,West,Los Angeles,California,90036,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,601.54,4,0.2,0
2786,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,West,Los Angeles,California,90036,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,7.9,2,0,2.53
2787,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Central,Corpus Christi,Texas,78415,FUR-FU-10001588,Deflect-o SuperTray Unbreakable Stackable Tray  Letter  Black,Furniture,Furnishings,58.36,5,0.6,-24.8
2788,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Central,Corpus Christi,Texas,78415,OFF-AR-10000940,Newell 343,Office Supplies,Art,16.46,7,0.2,1.44
2789,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Central,Corpus Christi,Texas,78415,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,39.96,5,0.6,-23.98
